,iou_threshold,data,label_name,precision,recall,confidence
381,0.01,dataset,NA,0.01837270341207349,0.0015956234328698426,0.9019771814346312
382,0.01,dataset,NA,0.01832460732984293,0.0015956234328698426,0.9018961191177368
383,0.01,dataset,NA,0.018276762402088774,0.0015956234328698426,0.90181165933609
384,0.01,dataset,NA,0.018229166666666668,0.0015956234328698426,0.9017957448959352
385,0.01,dataset,NA,0.01818181818181818,0.0015956234328698426,0.9017552733421326
386,0.01,dataset,NA,0.018134715025906734,0.0015956234328698426,0.9016850590705872
387,0.01,dataset,NA,0.01808785529715762,0.0015956234328698426,0.9015713334083556
388,0.01,dataset,NA,0.01804123711340206,0.0015956234328698426,0.9015406966209412
389,0.01,dataset,NA,0.017994858611825194,0.0015956234328698426,0.9015133380889891
390,0.01,dataset,NA,0.017948717948717947,0.0015956234328698426,0.9015044569969176
391,0.01,dataset,NA,0.017902813299232736,0.0015956234328698426,0.9014859199523926
392,0.01,dataset,NA,0.017857142857142856,0.0015956234328698426,0.9014820456504822
393,0.01,dataset,NA,0.017811704834605598,0.0015956234328698426,0.9014657735824584
394,0.01,dataset,NA,0.017766497461928935,0.0015956234328698426,0.901308000087738
395,0.01,dataset,NA,0.017721518987341773,0.0015956234328698426,0.901308000087738
396,0.01,dataset,NA,0.017676767676767676,0.0015956234328698426,0.9012984037399292
397,0.01,dataset,NA,0.017632241813602016,0.0015956234328698426,0.9012982249259948
398,0.01,dataset,NA,0.017587939698492462,0.0015956234328698426,0.9012858271598816
399,0.01,dataset,NA,0.017543859649122806,0.0015956234328698426,0.9012664556503296
400,0.01,dataset,NA,0.0175,0.0015956234328698426,0.9010419845581056
401,0.01,dataset,NA,0.017456359102244388,0.0015956234328698426,0.9010090827941896
402,0.01,dataset,NA,0.017412935323383085,0.0015956234328698426,0.900837242603302
403,0.01,dataset,NA,0.017369727047146403,0.0015956234328698426,0.9007936120033264
404,0.01,dataset,NA,0.017326732673267328,0.0015956234328698426,0.9007625579833984
405,0.01,dataset,NA,0.01728395061728395,0.0015956234328698426,0.9006792902946472
406,0.01,dataset,NA,0.017241379310344827,0.0015956234328698426,0.9005469083786011
407,0.01,dataset,NA,0.0171990171990172,0.0015956234328698426,0.900467038154602
408,0.01,dataset,NA,0.01715686274509804,0.0015956234328698426,0.9003677368164062
409,0.01,dataset,NA,0.017114914425427872,0.0015956234328698426,0.9003628492355347
410,0.01,dataset,NA,0.01707317073170732,0.0015956234328698426,0.9002372622489929
411,0.01,dataset,NA,0.0170316301703163,0.0015956234328698426,0.9002231359481812
412,0.01,dataset,NA,0.01699029126213592,0.0015956234328698426,0.9001829624176025
413,0.01,dataset,NA,0.01694915254237288,0.0015956234328698426,0.9001807570457458
414,0.01,dataset,NA,0.016908212560386472,0.0015956234328698426,0.9001030921936035
415,0.01,dataset,NA,0.016867469879518072,0.0015956234328698426,0.9001030921936035
416,0.01,dataset,NA,0.016826923076923076,0.0015956234328698426,0.9001007080078125
417,0.01,dataset,NA,0.016786570743405275,0.0015956234328698426,0.899883508682251
418,0.01,dataset,NA,0.01674641148325359,0.0015956234328698426,0.8997530937194824
419,0.01,dataset,NA,0.016706443914081145,0.0015956234328698426,0.8997530937194824
420,0.01,dataset,NA,0.016666666666666666,0.0015956234328698426,0.8997374176979065
421,0.01,dataset,NA,0.0166270783847981,0.0015956234328698426,0.8994966745376587
422,0.01,dataset,NA,0.016587677725118485,0.0015956234328698426,0.8993859887123108
423,0.01,dataset,NA,0.016548463356973995,0.0015956234328698426,0.8991795778274536
424,0.01,dataset,NA,0.01650943396226415,0.0015956234328698426,0.8991491794586182
425,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8990596532821655
426,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.899051308631897
427,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8989962935447693
428,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8989261388778687
429,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8986642956733704
430,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8986159563064575
431,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8985869884490967
432,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8985733389854431
433,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8984343409538269
434,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8983879089355469
435,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.898199737071991
436,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8981897234916687
437,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8981395363807678
438,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8980385661125183
439,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8979136347770691
440,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8978970050811768
441,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8978350162506104
442,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8978262543678284
443,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8977775573730469
444,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8977115154266357
445,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8975750207901001
447,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8973726630210876
448,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8973352909088135
449,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8972896933555603
450,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.897102415561676
451,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8970988392829895
452,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8969944715499878
453,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8969065546989441
454,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8968141674995422
455,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8967251181602478
456,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8966967463493347
457,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8966858983039856
458,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8965722322463989
459,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8962174654006958
460,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8961195349693298
461,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8960188031196594
462,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.895861804485321
463,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.895824134349823
464,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8957163691520691
465,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8954291939735413
466,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8951566815376282
467,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8950997591018677
468,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8950061202049255
469,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8949877023696899
470,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8948696851730347
471,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8946605920791626
472,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.894531786441803
473,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8945199847221375
474,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8944268822669983
475,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8943082690238953
476,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8940570950508118
477,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.89378821849823
478,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8936290740966797
479,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.893436074256897
480,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8932985067367554
481,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8932930827140808
482,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8932322859764099
483,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8932211399078369
484,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8930585384368896
485,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8928758502006531
486,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8927369117736816
487,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8925755620002747
488,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8923275470733643
489,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8919852375984192
490,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.891875684261322
491,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8916628360748291
492,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8916453123092651
494,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8916028738021851
495,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8915830254554749
497,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8912760019302368
498,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8910704255104065
499,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8908472657203674
500,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8907994031906128
501,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8907515406608582
502,0.01,dataset,NA,0.016474464579901153,0.0015956234328698426,0.8905153870582581
503,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8900476098060608
504,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8900157809257507
505,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.889754593372345
506,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8896381258964539
507,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8896369934082031
508,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8894964456558228
509,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8894340395927429
510,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8893586993217468
511,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8892653584480286
512,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8891580700874329
513,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8889153599739075
514,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8888683319091797
515,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8880677223205566
516,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8879390358924866
518,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8878321051597595
519,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8878090977668762
520,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8877398371696472
521,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8876635432243347
522,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8876086473464966
523,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.887567937374115
524,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8875287175178528
525,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8872037529945374
527,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8870511054992676
528,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8868864178657532
529,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8867470026016235
530,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8866576552391052
531,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8865898251533508
532,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8862525224685669
533,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8861913084983826
534,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8861610889434814
535,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8861141800880432
536,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8861138820648193
537,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8858066201210022
538,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8857788443565369
539,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8856303095817566
540,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8856059908866882
541,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8855646848678589
542,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.885557234287262
543,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8852989077568054
544,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8849786520004272
545,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8849653005599976
546,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.884809672832489
547,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8846121430397034
548,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8845918774604797
549,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8845662474632263
550,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8845648765563965
551,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8841646909713745
552,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.884064257144928
553,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.884011447429657
554,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8839760422706604
555,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8837171196937561
556,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8836998343467712
557,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8831514716148376
558,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8830815553665161
559,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8827285170555115
560,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8826760649681091
562,0.01,dataset,NA,0.016474464579901153,0.0018235696375655346,0.8826074004173279
564,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8826027512550354
565,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8822411298751831
566,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8822144865989685
567,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8820711970329285
568,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8819836378097534
569,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8819651007652283
570,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8817339539527893
571,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8817187547683716
572,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8815830945968628
573,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8815045356750488
574,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8814343214035034
575,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8814192414283752
577,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8811905384063721
579,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8810766935348511
580,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8810601234436035
581,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8809784650802612
582,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8809153437614441
583,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8809131383895874
584,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8805786371231079
585,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8805012106895447
586,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8804306983947754
587,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8801411986351013
589,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8801117539405823
590,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8799363374710083
591,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8798798322677612
592,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8797112703323364
593,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8795154094696045
594,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.879493772983551
595,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8792414665222168
596,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8790467977523804
597,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8787857890129089
598,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8786550164222717
599,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8786022663116455
600,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8785410523414612
601,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8783334493637085
603,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8782992362976074
604,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8780524730682373
605,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8779758810997009
606,0.01,dataset,NA,0.016474464579901153,0.0020515158422612263,0.8779547810554504
607,0.01,dataset,NA,0.016474464579901153,0.0022794620469569183,0.8778944611549377
608,0.01,dataset,NA,0.01644736842105263,0.0022794620469569183,0.8778005838394165
609,0.01,dataset,NA,0.016420361247947456,0.0022794620469569183,0.8776463866233826
610,0.01,dataset,NA,0.01639344262295082,0.0022794620469569183,0.8773977756500244
611,0.01,dataset,NA,0.016366612111292964,0.0022794620469569183,0.8772211670875549
612,0.01,dataset,NA,0.016339869281045753,0.0022794620469569183,0.8771443963050842
613,0.01,dataset,NA,0.01631321370309951,0.0022794620469569183,0.8770569562911987
614,0.01,dataset,NA,0.016286644951140065,0.0022794620469569183,0.8769586682319641
615,0.01,dataset,NA,0.016260162601626018,0.0022794620469569183,0.8768597841262817
616,0.01,dataset,NA,0.016233766233766232,0.0022794620469569183,0.8767658472061157
617,0.01,dataset,NA,0.01620745542949757,0.0022794620469569183,0.8763882517814636
618,0.01,dataset,NA,0.016181229773462782,0.0022794620469569183,0.8763270974159241
619,0.01,dataset,NA,0.01615508885298869,0.0022794620469569183,0.8761515617370605
620,0.01,dataset,NA,0.016129032258064516,0.0022794620469569183,0.8760553002357483
621,0.01,dataset,NA,0.01610305958132045,0.0022794620469569183,0.8759891390800476
622,0.01,dataset,NA,0.01607717041800643,0.0022794620469569183,0.8758137226104736
623,0.01,dataset,NA,0.016051364365971106,0.0022794620469569183,0.8754895329475403
624,0.01,dataset,NA,0.016025641025641024,0.0022794620469569183,0.8754291534423828
625,0.01,dataset,NA,0.016,0.0022794620469569183,0.8751852512359619
626,0.01,dataset,NA,0.01597444089456869,0.0022794620469569183,0.8751785159111023
627,0.01,dataset,NA,0.01594896331738437,0.0022794620469569183,0.8749552369117737
628,0.01,dataset,NA,0.01592356687898089,0.0022794620469569183,0.8748538494110107
629,0.01,dataset,NA,0.01589825119236884,0.0022794620469569183,0.8748531341552734
630,0.01,dataset,NA,0.015873015873015872,0.0022794620469569183,0.8746324777603149
631,0.01,dataset,NA,0.01584786053882726,0.0022794620469569183,0.8743601441383362
632,0.01,dataset,NA,0.015822784810126583,0.0022794620469569183,0.8740923404693604
633,0.01,dataset,NA,0.01579778830963665,0.0022794620469569183,0.8738310933113098
634,0.01,dataset,NA,0.015772870662460567,0.0022794620469569183,0.8734689354896545
635,0.01,dataset,NA,0.015748031496062992,0.0022794620469569183,0.8734425902366638
636,0.01,dataset,NA,0.015723270440251572,0.0022794620469569183,0.8734358549118042
637,0.01,dataset,NA,0.015698587127158554,0.0022794620469569183,0.8734017610549927
638,0.01,dataset,NA,0.01567398119122257,0.0022794620469569183,0.8733881711959839
639,0.01,dataset,NA,0.01564945226917058,0.0022794620469569183,0.8731353878974915
640,0.01,dataset,NA,0.015625,0.0022794620469569183,0.8730995655059814
641,0.01,dataset,NA,0.015600624024960999,0.0022794620469569183,0.8730815649032593
642,0.01,dataset,NA,0.01557632398753894,0.0022794620469569183,0.8729172348976135
643,0.01,dataset,NA,0.015552099533437015,0.0022794620469569183,0.8725756406784058
644,0.01,dataset,NA,0.015527950310559006,0.0022794620469569183,0.8725120425224304
645,0.01,dataset,NA,0.015503875968992248,0.0022794620469569183,0.8725106716156006
646,0.01,dataset,NA,0.015479876160990712,0.0022794620469569183,0.8725106716156006
647,0.01,dataset,NA,0.015455950540958269,0.0022794620469569183,0.8723020553588867
648,0.01,dataset,NA,0.015432098765432098,0.0022794620469569183,0.8722705841064453
649,0.01,dataset,NA,0.015408320493066256,0.0022794620469569183,0.8718996047973633
650,0.01,dataset,NA,0.015384615384615385,0.0022794620469569183,0.8718567490577698
651,0.01,dataset,NA,0.015360983102918587,0.0022794620469569183,0.871802568435669
652,0.01,dataset,NA,0.015337423312883436,0.0022794620469569183,0.8716988563537598
653,0.01,dataset,NA,0.015313935681470138,0.0022794620469569183,0.8716673254966736
654,0.01,dataset,NA,0.01529051987767584,0.0022794620469569183,0.8715581893920898
655,0.01,dataset,NA,0.015267175572519083,0.0022794620469569183,0.8714053630828857
656,0.01,dataset,NA,0.01524390243902439,0.0022794620469569183,0.8713500499725342
657,0.01,dataset,NA,0.015220700152207,0.0022794620469569183,0.8713276982307434
658,0.01,dataset,NA,0.015197568389057751,0.0022794620469569183,0.8712430000305176
659,0.01,dataset,NA,0.015174506828528073,0.0022794620469569183,0.871136486530304
660,0.01,dataset,NA,0.015151515151515152,0.0022794620469569183,0.870978832244873
661,0.01,dataset,NA,0.015128593040847202,0.0022794620469569183,0.8709566593170166
662,0.01,dataset,NA,0.015105740181268883,0.0022794620469569183,0.8709566593170166
663,0.01,dataset,NA,0.015082956259426848,0.0022794620469569183,0.8705102801322937
664,0.01,dataset,NA,0.015060240963855422,0.0022794620469569183,0.8705100417137146
665,0.01,dataset,NA,0.015037593984962405,0.0022794620469569183,0.870339572429657
666,0.01,dataset,NA,0.015015015015015015,0.0022794620469569183,0.870339572429657
667,0.01,dataset,NA,0.014992503748125937,0.0022794620469569183,0.8703139424324036
668,0.01,dataset,NA,0.014970059880239521,0.0022794620469569183,0.8703139424324036
669,0.01,dataset,NA,0.014947683109118086,0.0022794620469569183,0.8701151013374329
670,0.01,dataset,NA,0.014925373134328358,0.0022794620469569183,0.8700621128082275
671,0.01,dataset,NA,0.014903129657228018,0.0022794620469569183,0.8700199723243713
672,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8699917793273926
673,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8699738383293152
674,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8696225881576538
675,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8694969415664673
676,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8694155216217041
677,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8691025972366333
678,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.868820071220398
679,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8685961365699768
680,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8685431480407715
681,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8684505820274353
682,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8683241009712219
683,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8682376146316528
684,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8681001663208008
685,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8679260015487671
686,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8678398132324219
687,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8676161766052246
688,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8673307299613953
689,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.867274284362793
690,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8672645688056946
691,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8671823740005493
692,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8666982650756836
693,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8666629195213318
694,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8666414022445679
695,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8665533065795898
697,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8661473989486694
698,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8660361766815186
699,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8658076524734497
701,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.865318775177002
702,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8650428056716919
703,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8647807240486145
704,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8645015954971313
706,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8643640279769897
707,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.864094614982605
708,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8637658357620239
709,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8637301921844482
710,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8634806871414185
711,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8633809089660645
712,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8633361458778381
713,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8629456758499146
715,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8628557920455933
716,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8628146648406982
717,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.86280357837677
718,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8626852035522461
719,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8623482584953308
720,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8622677326202393
722,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.862215518951416
723,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8622134923934937
724,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8618605136871338
725,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8614770770072937
726,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8613770008087158
727,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8612271547317505
729,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8612266778945923
730,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8610493540763855
732,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.861023485660553
733,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8609493374824524
734,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8608594536781311
736,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8606057167053223
737,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8605354428291321
738,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8604381084442139
739,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8601838946342468
740,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8601410984992981
741,0.01,dataset,NA,0.014895729890764648,0.0022794620469569183,0.8601401448249817
